,항목명,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,당기 1분기 3개월
476,   상품및기타구입비용,[017670],SK텔레콤,유가증권시장상장법인,612,전기 통신업,12,2020-03-31,1분기보고서,KRW,entity00159023,"107,336,000,000"
477,   기타영업비용,[017670],SK텔레콤,유가증권시장상장법인,612,전기 통신업,12,2020-03-31,1분기보고서,KRW,entity00159023,"251,316,000,000"
478,영업이익(손실),[017670],SK텔레콤,유가증권시장상장법인,612,전기 통신업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,"257,876,000,000"
479,금융수익,[017670],SK텔레콤,유가증권시장상장법인,612,전기 통신업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,"289,262,000,000"
480,금융비용,[017670],SK텔레콤,유가증권시장상장법인,612,전기 통신업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,"67,772,000,000"
481,기타영업외수익,[017670],SK텔레콤,유가증권시장상장법인,612,전기 통신업,12,2020-03-31,1분기보고서,KRW,entity00159023,"14,201,000,000"
482,기타영업외비용,[017670],SK텔레콤,유가증권시장상장법인,612,전기 통신업,12,2020-03-31,1분기보고서,KRW,entity00159023,"12,660,000,000"
483,관계기업 투자관련 이익,[017670],SK텔레콤,유가증권시장상장법인,612,전기 통신업,12,2020-03-31,1분기보고서,KRW,entity00159023,"7,641,000,000"
484,법인세비용차감전순이익,[017670],SK텔레콤,유가증권시장상장법인,612,전기 통신업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,"488,548,000,000"
485,법인세비용,[017670],SK텔레콤,유가증권시장상장법인,612,전기 통신업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,"82,455,000,000"
486,당기순이익(손실),[017670],SK텔레콤,유가증권시장상장법인,612,전기 통신업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,"406,093,000,000"
487,주당이익 [abstract],[017670],SK텔레콤,유가증권시장상장법인,612,전기 통신업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,nan
488,   기본주당이익,[017670],SK텔레콤,유가증권시장상장법인,612,전기 통신업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,"5,502"
489,   희석주당이익,[017670],SK텔레콤,유가증권시장상장법인,612,전기 통신업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,"5,502"
490,매출액,[063440],SM Life Design,코스닥시장상장법인,182,기록매체 복제업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,"1,783,502,471"
491,매출원가,[063440],SM Life Design,코스닥시장상장법인,182,기록매체 복제업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,"1,440,005,020"
492,매출총이익,[063440],SM Life Design,코스닥시장상장법인,182,기록매체 복제업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,"343,497,451"
493,판매비와관리비,[063440],SM Life Design,코스닥시장상장법인,182,기록매체 복제업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,"1,262,531,048"
494,영업이익(손실),[063440],SM Life Design,코스닥시장상장법인,182,기록매체 복제업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,"-919,033,597"
495,기타수익,[063440],SM Life Design,코스닥시장상장법인,182,기록매체 복제업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,"5,864,979"
496,기타비용,[063440],SM Life Design,코스닥시장상장법인,182,기록매체 복제업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,"737,065"
497,금융수익,[063440],SM Life Design,코스닥시장상장법인,182,기록매체 복제업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,"108,760,243"
498,금융비용,[063440],SM Life Design,코스닥시장상장법인,182,기록매체 복제업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,"934,764"
499,종속기업투자손익,[063440],SM Life Design,코스닥시장상장법인,182,기록매체 복제업,12,2020-03-31,1분기보고서,KRW,entity00367604,"-51,242,223"
500,법인세비용차감전순이익(손실),[063440],SM Life Design,코스닥시장상장법인,182,기록매체 복제업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,"-857,322,427"
501,법인세비용,[063440],SM Life Design,코스닥시장상장법인,182,기록매체 복제업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,0
502,계속사업순이익(손실),[063440],SM Life Design,코스닥시장상장법인,182,기록매체 복제업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossFromContinuingOperations,"-857,322,427"
503,중단사업순이익(손실),[063440],SM Life Design,코스닥시장상장법인,182,기록매체 복제업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossFromDiscontinuedOperations,0
504,당기순이익(손실),[063440],SM Life Design,코스닥시장상장법인,182,기록매체 복제업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,"-857,322,427"
505,주당이익 [abstract],[063440],SM Life Design,코스닥시장상장법인,182,기록매체 복제업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,nan
506,   기본주당순이익(손실),[063440],SM Life Design,코스닥시장상장법인,182,기록매체 복제업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,-19
507,   계속사업주당이익(손실),[063440],SM Life Design,코스닥시장상장법인,182,기록매체 복제업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,-19
508,   중단사업주당이익(손실),[063440],SM Life Design,코스닥시장상장법인,182,기록매체 복제업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,0
509,   희석주당순이익(손실),[063440],SM Life Design,코스닥시장상장법인,182,기록매체 복제업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,-19
510,수익(매출액),[005610],SPC삼립,유가증권시장상장법인,107,기타 식품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,"300,329,355,409"
511,매출원가,[005610],SPC삼립,유가증권시장상장법인,107,기타 식품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,"227,627,842,662"
512,매출총이익,[005610],SPC삼립,유가증권시장상장법인,107,기타 식품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,"72,701,512,747"
513,판매비,[005610],SPC삼립,유가증권시장상장법인,107,기타 식품 제조업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,"41,986,878,667"
514,관리비,[005610],SPC삼립,유가증권시장상장법인,107,기타 식품 제조업,12,2020-03-31,1분기보고서,KRW,entity00125530,"25,389,553,292"
515,영업이익(손실),[005610],SPC삼립,유가증권시장상장법인,107,기타 식품 제조업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,"5,325,080,788"
516,금융수익,[005610],SPC삼립,유가증권시장상장법인,107,기타 식품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,"3,758,793,793"
517,금융원가,[005610],SPC삼립,유가증권시장상장법인,107,기타 식품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,"3,257,986,820"
518,기타수익,[005610],SPC삼립,유가증권시장상장법인,107,기타 식품 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,"422,352,326"
519,기타비용,[005610],SPC삼립,유가증권시장상장법인,107,기타 식품 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,"1,139,619,088"
520,기타차익및차손,[005610],SPC삼립,유가증권시장상장법인,107,기타 식품 제조업,12,2020-03-31,1분기보고서,KRW,entity00125530,"-2,540,236,286"
521,법인세비용차감전순이익(손실),[005610],SPC삼립,유가증권시장상장법인,107,기타 식품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,"2,568,384,713"
522,법인세비용,[005610],SPC삼립,유가증권시장상장법인,107,기타 식품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,"1,474,316,545"
523,당기순이익(손실),[005610],SPC삼립,유가증권시장상장법인,107,기타 식품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,"1,094,068,168"
524,주당이익 [abstract],[005610],SPC삼립,유가증권시장상장법인,107,기타 식품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,nan
525,   기본주당이익(손실),[005610],SPC삼립,유가증권시장상장법인,107,기타 식품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,135
526,   희석주당이익(손실),[005610],SPC삼립,유가증권시장상장법인,107,기타 식품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,135
527,매출액,[009450],경동나비엔,유가증권시장상장법인,285,가정용 기기 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,"168,371,449,867"
528,매출원가,[009450],경동나비엔,유가증권시장상장법인,285,가정용 기기 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,"115,088,217,978"
529,매출총이익,[009450],경동나비엔,유가증권시장상장법인,285,가정용 기기 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,"53,283,231,889"
530,판매비와관리비,[009450],경동나비엔,유가증권시장상장법인,285,가정용 기기 제조업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,"36,128,888,101"
531,영업이익(손실),[009450],경동나비엔,유가증권시장상장법인,285,가정용 기기 제조업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,"17,154,343,788"
532,기타영업수익,[009450],경동나비엔,유가증권시장상장법인,285,가정용 기기 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,"8,091,218,305"
533,기타영업비용,[009450],경동나비엔,유가증권시장상장법인,285,가정용 기기 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,"1,915,323,684"
534,금융수익,[009450],경동나비엔,유가증권시장상장법인,285,가정용 기기 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,"17,403,242"
535,금융비용,[009450],경동나비엔,유가증권시장상장법인,285,가정용 기기 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,"223,191,107"
536,법인세비용차감전순이익(손실),[009450],경동나비엔,유가증권시장상장법인,285,가정용 기기 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,"23,124,450,544"
537,법인세비용,[009450],경동나비엔,유가증권시장상장법인,285,가정용 기기 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,"5,391,053,160"
538,당기순이익(손실),[009450],경동나비엔,유가증권시장상장법인,285,가정용 기기 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,"17,733,397,384"
539,주당이익 [abstract],[009450],경동나비엔,유가증권시장상장법인,285,가정용 기기 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,nan
540,   기본주당이익(손실),[009450],경동나비엔,유가증권시장상장법인,285,가정용 기기 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,"1,405"
541,   희석주당이익(손실),[009450],경동나비엔,유가증권시장상장법인,285,가정용 기기 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,"1,405"
542,매출액,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,"47,577,093,270"
543,매출원가,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,"26,985,525,467"
544,매출총이익,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,"20,591,567,803"
545,판매비와관리비,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,"15,117,842,036"
546,   급여,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_SalariesWages,"411,318,984"
547,   퇴직급여,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_ProvisionForSeveranceIndemnities,"45,156,623"
548,   복리후생비,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_EmployeeBenefits,"50,818,364"
549,   선임과운임,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_FreightExpenses,"31,193,670"
550,   기술개발비,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_OrdinaryDevelopmentExpense,"1,930,565"
551,   여비교통비,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_TravelExpenses,"50,656,399"
552,   통신비,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_CommunicationExpenses,"6,425,909"
553,   차량유지비,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_VehicleMaintenanceExpenses,"3,275,674"
554,   소모품비,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_SupplyExpenses,"26,998,876"
555,   제세공과금,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_TaxesDues,"487,917,531"
556,   수도광열비,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_UtilityExpenses,"407,389,977"
557,   감가상각비,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_DepreciationExpense,"1,815,504,173"
558,   수선비,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_RepairExpenses,"113,528,000"
559,   보험료,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_InsurancePremiums,"6,336,405"
560,   광고선전비,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_AdvertisingExpenses,"46,506,846"
561,   지급수수료,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_Commissions,"11,573,268,681"
562,   회의비,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_ConferenceExpenses,"2,812,229"
563,   접대비,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_EntertainmentExpenses,"32,795,700"
564,   도서및교육훈련비,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_TrainingExpenses,"277,000"
565,   대손상각비(대손충당금환입),[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_BadDebtExpenses,"-118,020"
566,   잡비,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_MiscellaneousExpenses,"3,848,450"
567,영업이익(손실),[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,"5,473,725,767"
568,기타수익,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,"4,931,039,951"
569,   외환차익,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_GainsForeignCurrencyTransactions,"138,722,568"
570,   외화환산이익,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_GainOnForeignExchangeTranslations,"4,611,374,970"
571,   잡이익,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_MiscellaneousIncome,"180,942,413"
572,기타비용,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,"2,714,390,023"
573,   외환차손,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_LossesForeignCurrencyTransactions,"144,452,990"
574,   외화환산손실,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_LossOnForeignExchangeTranslations,"2,070,699,880"
575,   유형자산처분손실,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,"8,068,334"
576,   무형자산처분손실,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_LossesOnDisposalOfIntangibleAssets,"15,400,000"
577,   잡손실,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_MiscellaneousLosses,"475,768,819"
578,금융수익,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,"2,752,126,215"
579,   이자수익,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_InterestIncomeFinanceIncome,"847,334,290"
580,   배당금수익,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_DividendIncome,"30,495,100"
581,   당기손익-공정가치금융자산처분이익,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,"12,572,163"
582,   파생상품평가이익,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,"1,723,680,000"
583,   기타금융수익,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_OtherFinancialIncome,"138,044,662"
584,금융비용,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,"6,221,526,230"
585,   이자비용,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_InterestExpenseFinanceExpense,"1,375,637,502"
586,   당기손익-공정가치금융자산처분손실,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,"52,408,649"
587,   기타금융비용,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,dart_OtherFinancialExpenses,"4,793,480,079"
588,법인세비용차감전순이익(손실),[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,"4,220,975,680"
589,법인세비용,[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,"1,176,048,279"
590,계속영업이익(손실),[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossFromContinuingOperations,"3,044,927,401"
591,중단영업이익(손실),[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossFromDiscontinuedOperations,"-14,528,597"
592,당기순이익(손실),[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,"3,030,398,804"
593,주당이익 [abstract],[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,nan
594,   기본주당이익(손실),[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,115
595,      계속영업기본주당이익(손실),[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,116
596,      중단영업기본주당이익(손실),[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,-1
597,   희석주당이익(손실),[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,115
598,      계속영업희석주당이익(손실),[000050],경방,유가증권시장상장법인,471,종합 소매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,nan
599,매출액,[013580],계룡건설산업,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,"342,269,861,204"
600,매출원가,[013580],계룡건설산업,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,"300,521,268,864"
601,매출총이익,[013580],계룡건설산업,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,"41,748,592,340"
602,판매비와관리비,[013580],계룡건설산업,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,"17,478,268,100"
603,영업이익(손실),[013580],계룡건설산업,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,"24,270,324,240"
604,금융수익,[013580],계룡건설산업,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,"289,979,439"
605,금융원가,[013580],계룡건설산업,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,"2,990,383,717"
606,기타영업외이익,[013580],계룡건설산업,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,entity00102432,"1,911,658,264"
607,기타영업외비용,[013580],계룡건설산업,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,entity00102432,"1,621,019,961"
608,법인세비용차감전순이익(손실),[013580],계룡건설산업,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,"21,860,558,265"
609,법인세비용,[013580],계룡건설산업,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,"5,750,217,075"
610,당기순이익(손실),[013580],계룡건설산업,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,"16,110,341,190"
611,주당이익 [abstract],[013580],계룡건설산업,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,nan
612,   기본주당이익(손실),[013580],계룡건설산업,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,"1,819"
613,매출액,[004200],고려개발,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,"137,621,002,876"
614,   일반공사수익,[004200],고려개발,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,dart_RevenueFromConstruction,"137,621,002,876"
615,   분양매출(수익),[004200],고려개발,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,dart_RevenueFromSaleOfGoodsRealEstate,nan
616,   용역수익,[004200],고려개발,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,dart_RevenueFromServices,nan
617,매출원가,[004200],고려개발,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,"116,587,767,043"
618,   일반공사원가,[004200],고려개발,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,dart_CostOfSalesFromConstruction,"116,587,767,043"
619,   분양공사원가,[004200],고려개발,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,dart_CostOfSalesFromSaleOfGoodsRealEstate,nan
620,   용역원가,[004200],고려개발,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,dart_CostOfSalesFromServices,nan
621,매출총이익,[004200],고려개발,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,"21,033,235,833"
622,판매비와관리비,[004200],고려개발,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,"8,716,551,400"
623,영업이익,[004200],고려개발,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,"12,316,684,433"
624,금융수익,[004200],고려개발,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,"69,493,379"
625,금융비용,[004200],고려개발,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,"2,052,706,464"
626,기타수익,[004200],고려개발,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,"1,358,151,600"
627,기타비용,[004200],고려개발,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,"608,141,709"
628,지분법투자수익,[004200],고려개발,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,entity00102681,"10,576,569"
629,법인세비용차감전이익(손실),[004200],고려개발,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,"11,094,057,808"
630,법인세비용(수익),[004200],고려개발,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,"2,862,413,642"
631,당기순이익,[004200],고려개발,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,"8,231,644,166"
632,주당이익(손실),[004200],고려개발,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,nan
633,   기본주당이익(손실),[004200],고려개발,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,522
634,   희석주당이익(손실),[004200],고려개발,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,457
635,수익(매출액),[060480],국일신동,코스닥시장상장법인,242,1차 비철금속 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,"5,866,422,231"
636,   재화의 판매로 인한 수익(매출액),[060480],국일신동,코스닥시장상장법인,242,1차 비철금속 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_RevenueFromSaleOfGoods,"4,305,447,470"
637,      제품매출액,[060480],국일신동,코스닥시장상장법인,242,1차 비철금속 제조업,12,2020-03-31,1분기보고서,KRW,dart_RevenueFromSaleOfGoodsProduct,"4,305,447,470"
