,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기 3개월
1011,[005710],대원산업,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,"-1,492,302,848"
1012,[005710],대원산업,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,당기순이익,"-7,409,591,587"
1013,[005710],대원산업,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToAbstract,당기순이익(손실)의 귀속 [abstract],nan
1014,[005710],대원산업,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배기업의 소유주에게 귀속되는 당기순이익(손실),"-7,409,591,587"
1015,[005710],대원산업,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,   비지배지분에 귀속되는 당기순이익(손실),0
1016,[005710],대원산업,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당이익 [abstract],nan
1017,[005710],대원산업,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,   기본주당이익(손실),-370
1018,[005710],대원산업,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,   희석주당이익(손실),-370
1019,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,매출액,"75,330,022,619"
1020,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,entity00415594_udf_IS_2019426131851163_Revenue,   상품 및 제품매출액,"66,885,892,680"
1021,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,dart_RevenueFromConstruction,   공사매출액,"8,424,071,639"
1022,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,dart_RevenueFromRenderingOfServicesRental,   임대료수입,"20,058,300"
1023,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,매출원가,"64,670,677,417"
1024,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,entity00415594_udf_IS_2019426132041872_CostOfSales,   상품 및 제품매출원가,"56,765,910,404"
1025,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,dart_CostOfSalesFromConstruction,   공사매출원가,"7,904,767,013"
1026,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,매출총이익,"10,659,345,202"
1027,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"5,246,414,028"
1028,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),"5,412,931,174"
1029,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,entity00415594_udf_IS_201859154636471_IncomeStatementAbstract,기타영업외수익,"105,122,797"
1030,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,entity00415594_udf_IS_201859154713556_IncomeStatementAbstract,기타영업외비용,"304,669,345"
1031,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,entity00415594_udf_IS_201859154748204_IncomeStatementAbstract,관계기업에대한지분법손익,"544,004,401"
1032,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"2,940,962,770"
1033,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,금융비용,"1,124,289,463"
1034,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"7,574,062,334"
1035,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,"1,600,103,160"
1036,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossFromContinuingOperations,계속영업이익(손실),"5,973,959,174"
1037,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossFromDiscontinuedOperations,중단영업이익(손실),nan
1038,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,당기순이익(손실),"5,973,959,174"
1039,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToAbstract,당기순이익(손실)의 귀속 [abstract],nan
1040,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배지분,"5,442,600,342"
1041,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,   비지배지분,"531,358,832"
1042,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당이익 [abstract],nan
1043,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,   기본주당이익(손실),98
1044,[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,   희석주당이익(손실),98
1045,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,수익(매출액),"155,342,121,193"
1046,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_RevenueFromSaleOfGoods,   재화의 판매로 인한 수익(매출액),"142,661,605,424"
1047,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_RevenueFromConstruction,   공사수익,"8,424,071,639"
1048,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_RevenueFromRenderingOfServicesProcession,   임가공매출,"88,995,770"
1049,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherRevenue,   기타수익(매출액),"4,167,448,360"
1050,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,매출원가,"135,119,549,684"
1051,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_CostOfSalesFromSaleOfGoods,   재화의 판매로 인한 수익(매출액)에 대한 매출원가,"121,344,494,854"
1052,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_CostOfSalesFromConstruction,   공사매출원가,"7,904,767,013"
1053,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_CostOfSalesFromRenderingOfServicesProcession,   임가공매출원가,"86,863,975"
1054,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherCostOfSales,   기타수익(매출액)에 대한 매출원가,"5,783,423,842"
1055,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,매출총이익,"20,222,571,509"
1056,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"11,705,309,690"
1057,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),"8,517,261,819"
1058,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,기타이익,"274,373,288"
1059,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,기타손실,"412,506,262"
1060,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,entity00172680_udf_IS_2017111216719135_IncomeStatementAbstract,관계기업에 대한 지분법손익,"605,256,951"
1061,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"4,294,094,688"
1062,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,금융원가,"1,621,662,138"
1063,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"11,656,818,346"
1064,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,"2,852,829,299"
1065,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossFromContinuingOperations,계속영업이익(손실),"8,803,989,047"
1066,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossFromDiscontinuedOperations,중단영업이익(손실),nan
1067,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,당기순이익(손실),"8,803,989,047"
1068,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToAbstract,당기순이익(손실)의 귀속 [abstract],nan
1069,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배기업의 소유주에게 귀속되는 당기순이익(손실),"5,896,888,221"
1070,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,   비지배지분에 귀속되는 당기순이익(손실),"2,907,100,826"
1071,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당이익 [abstract],nan
1072,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,   기본주당이익(손실),114
1073,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,   희석주당이익(손실),114
1074,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,매출액,"1,228,376,454,608"
1075,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,매출원가,"1,101,690,118,134"
1076,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,매출총이익,"126,686,336,474"
1077,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"70,516,443,815"
1078,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익,"56,169,892,659"
1079,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,기타수익,"21,383,353,342"
1080,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,기타비용,"32,464,275,702"
1081,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"18,961,527,620"
1082,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,금융비용,"74,778,397,446"
1083,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,entity00114792_udf_IS_201711821418750_IncomeStatementAbstract,관계기업 및 공동기업투자 이익(손실),"-108,971,173,818"
1084,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"-119,699,073,345"
1085,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),"1,119,611,597"
1086,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,분기순이익(손실),"-120,818,684,942"
1087,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToAbstract,분기순이익(손실)의 귀속,nan
1088,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배기업의 소유주지분,"-120,409,065,270"
1089,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,   비지배지분,"-409,619,672"
1090,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당손익,nan
1091,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,   기본주당이익,"-1,278"
1092,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,   희석주당손익,"-1,278"
1093,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,매출액,"140,439,519,846"
1094,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,매출원가,"128,158,508,827"
1095,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,매출총이익,"12,281,011,019"
1096,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"16,356,809,870"
1097,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,dart_MiscellaneousExpenses,   판매및관리비용,"16,219,961,632"
1098,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,dart_ImpairmentLossRecoveryOfAccountsReceivables,   수취채권손상차손,"136,848,238"
1099,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),"-4,075,798,851"
1100,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"6,967,854,659"
1101,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,금융원가,"6,006,958,956"
1102,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,dart_OtherGains,기타수익,"447,210,621"
1103,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,기타비용,"2,065,631,850"
1104,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,entity00117337_udf_IS_20171111165713443_IncomeStatementAbstract,관계기업투자손익,"2,359,004,634"
1105,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"-2,374,319,743"
1106,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,"142,607,635"
1107,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,분기순이익(손실),"-2,516,927,378"
1108,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToAbstract,분기순이익(손실)의 귀속,nan
1109,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배기업 귀속,"-2,381,105,433"
1110,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,   비지배지분 귀속,"-135,821,945"
1111,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당손익,nan
1112,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,   보통주 기본및희석주당이익(손실),1
1113,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,   구형우선주 기본및희석주당이익(손실),1
1114,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,수익(매출액),"23,285,273,171"
1115,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,dart_RevenueFromRenderingOfServicesTransportation,   운송매출,"22,382,368,901"
1116,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherRevenue,   기타수익(매출액),"902,904,270"
1117,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,매출원가,"26,546,772,534"
1118,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,dart_CostOfSalesFromRenderingOfServicesTransportation,   운송매출원가,"26,240,952,970"
1119,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,dart_OtherCostOfSales,   기타수익(매출액)에 대한 매출원가,"305,819,564"
1120,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,매출총이익,"-3,261,499,363"
1121,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"2,631,086,844"
1122,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),"-5,892,586,207"
1123,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,기타이익,"474,897,362"
1124,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,기타손실,"7,426,529"
1125,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"41,269,171"
1126,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,금융원가,"129,442,288"
1127,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"-5,513,288,491"
1128,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,"-1,174,002,523"
1129,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossFromContinuingOperations,계속영업이익(손실),"-4,339,285,968"
1130,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,당기순이익(손실),"-4,339,285,968"
1131,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToAbstract,당기순이익(손실)의 귀속 [abstract],nan
1132,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배기업의 소유주에게 귀속되는 당기순이익(손실),"-4,330,218,949"
1133,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,   비지배지분에 귀속되는 당기순이익(손실),"-9,067,019"
1134,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당이익 [abstract],nan
1135,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,   기본주당이익(손실),"-1,636"
1136,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,   희석주당이익(손실),"-1,636"
1137,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,매출액,"4,427,092,193,529"
1138,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,매출원가,"3,719,384,590,111"
1139,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,매출총이익,"707,707,603,418"
1140,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"616,825,497,313"
1141,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),"90,882,106,105"
1142,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"452,313,062,555"
1143,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,금융비용,"726,260,620,852"
1144,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,기타영업외수익,"6,478,201,930"
1145,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,기타영업외비용,"113,614,528,426"
1146,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,entity00117212_udf_IS_201711921153855_IncomeStatementAbstract,지분법적용투자이익(손실),"-4,877,606,310"
1147,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"-295,079,384,998"
1148,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,"80,295,438,260"
1149,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossFromContinuingOperations,계속영업이익(손실),"-375,374,823,258"
