,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기 3개월
970,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"169,294,292"
971,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,금융원가,"130,339,717"
972,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"7,151,583,850"
973,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,"1,339,197,188"
974,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,당기순이익(손실),"5,812,386,662"
975,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당이익 [abstract],nan
976,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,   기본주당이익(손실),113
977,[005160],동국산업,코스닥시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,   희석주당이익(손실),113
978,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,매출액,"1,114,350,887,404"
979,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,매출원가,"1,009,376,153,861"
980,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,매출총이익,"104,974,733,543"
981,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"56,829,310,267"
982,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익,"48,145,423,276"
983,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,기타수익,"18,179,211,622"
984,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,기타비용,"25,921,272,909"
985,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"5,607,096,858"
986,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,금융비용,"53,251,276,791"
987,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,entity00114792,종속기업 및 관계기업투자 손상,nan
988,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"-7,240,817,944"
989,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),nan
990,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,분기순이익(손실),"-7,240,817,944"
991,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당손익,nan
992,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,   기본주당이익,-77
993,[001230],동국제강,유가증권시장상장법인,241,1차 철강 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,   희석주당손익,-77
994,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,매출액,"97,660,915,162"
995,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,매출원가,"88,766,144,469"
996,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,매출총이익,"8,894,770,693"
997,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"8,805,913,326"
998,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,dart_MiscellaneousExpenses,   판매및관리비용,"8,642,335,112"
999,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,dart_ImpairmentLossRecoveryOfAccountsReceivables,   수취채권손상차손,"163,578,214"
1000,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),"88,857,367"
1001,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"5,933,006,151"
1002,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,금융원가,"5,147,325,637"
1003,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,dart_OtherGains,기타수익,"345,795,668"
1004,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,기타비용,"1,986,491,233"
1005,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"-766,157,684"
1006,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,"-685,051,743"
1007,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,분기순이익(손실),"-81,105,941"
1008,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당손익,nan
1009,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,   보통주 기본및희석주당이익(손실),nan
1010,[001520],동양,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,   구형우선주 기본및희석주당이익(손실),12
1011,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,수익(매출액),"23,270,929,252"
1012,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,dart_RevenueFromRenderingOfServicesTransportation,   운송매출,"22,382,368,901"
1013,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherRevenue,   기타수익(매출액),"888,560,351"
1014,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,매출원가,"26,618,433,228"
1015,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,dart_CostOfSalesFromRenderingOfServicesTransportation,   운송매출원가,"26,322,158,842"
1016,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,dart_OtherCostOfSales,   기타수익(매출액)에 대한 매출원가,"296,274,386"
1017,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,매출총이익,"-3,347,503,976"
1018,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"2,447,568,243"
1019,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),"-5,795,072,219"
1020,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,기타이익,"473,156,284"
1021,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,기타손실,"6,941,172"
1022,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"35,681,102"
1023,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,금융원가,"129,442,288"
1024,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"-5,422,618,293"
1025,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,"-1,174,002,523"
1026,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossFromContinuingOperations,계속영업이익(손실),"-4,248,615,770"
1027,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,당기순이익(손실),"-4,248,615,770"
1028,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당이익 [abstract],nan
1029,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,   기본주당이익(손실),"-1,605"
1030,[084670],동양고속,유가증권시장상장법인,492,육상 여객 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,   희석주당이익(손실),"-1,605"
1031,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,entity00117212,영업수익,"558,083,408,395"
1032,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,entity00117212,   상품 및 제품매출,"499,052,061,621"
1033,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,entity00117212,   기타매출,"55,814,640,360"
1034,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,entity00117212,   배당금수익,"3,216,706,414"
1035,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,entity00117212,영업비용,"497,493,987,520"
1036,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,entity00117212,   상품 및 제품매출원가,"394,966,654,862"
1037,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,entity00117212,   기타매출원가,"39,561,309,996"
1038,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,entity00117212,   판매비와관리비,"62,966,022,662"
1039,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),"60,589,420,875"
1040,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"25,358,717,409"
1041,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,entity00117212,금융비용,"29,284,442,901"
1042,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,entity00117212,기타영업외수익,"43,003,391,229"
1043,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,entity00117212,기타영업외비용,"5,620,840,368"
1044,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"94,046,246,244"
1045,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,"23,527,550,944"
1046,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossFromContinuingOperations,계속영업이익(손실),"70,518,695,300"
1047,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossFromDiscontinuedOperations,중단영업이익(손실),"-4,475,575,114"
1048,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,-당기순이익(손실),"66,043,120,186"
1049,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당이익 [abstract],nan
1050,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,entity00117212,   보통주기본주당계속영업이익,"3,974"
1051,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,entity00117212,   보통주기본주당순이익,"3,710"
1052,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,entity00117212,   보통주희석주당계속영업이익,"3,974"
1053,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,entity00117212,   보통주희석주당순이익,"3,710"
1054,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,entity00117212,   구형우선주기본주당계속영업이익,"3,974"
1055,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,entity00117212,   구형우선주기본주당이익,"3,710"
1056,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,entity00117212,   구형우선주희석주당계속영업이익,"3,974"
1057,[000150],두산,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2020-03-31,1분기보고서,KRW,entity00117212,   구형우선주희석주당이익,"3,710"
1058,[241560],두산밥캣,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,매출액,"92,513,848,000"
1059,[241560],두산밥캣,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,매출총이익,"92,513,848,000"
1060,[241560],두산밥캣,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"7,838,119,000"
1061,[241560],두산밥캣,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),"84,675,729,000"
1062,[241560],두산밥캣,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,entity01032486,영업외손익,"-1,229,394,000"
1063,[241560],두산밥캣,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"5,867,657,000"
1064,[241560],두산밥캣,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,금융비용,"5,252,479,000"
1065,[241560],두산밥캣,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,기타영업외수익,"14,535,000"
1066,[241560],두산밥캣,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,기타영업외비용,"1,859,107,000"
1067,[241560],두산밥캣,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"83,446,335,000"
1068,[241560],두산밥캣,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),"19,219,991,000"
1069,[241560],두산밥캣,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,분기순이익(손실),"64,226,344,000"
1070,[241560],두산밥캣,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당이익 [abstract],nan
1071,[241560],두산밥캣,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,entity01032486,기본주당이익(손실),"641,000"
1072,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,영업수익(매출액),"27,523,254,547"
1073,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_RevenueFromSaleOfGoods,   상품 및 제품매출,"26,446,064,940"
1074,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherRevenue,   기타매출,"1,077,189,607"
1075,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,entity01412822,영업비용,"21,034,906,086"
1076,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,entity01412822,   상품 및 제품 매출원가,"12,050,485,853"
1077,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,entity01412822,   기타매출원가,"958,401,448"
1078,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,entity01412822,   판매비와관리비,"8,026,018,785"
1079,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),"6,488,348,461"
1080,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"1,741,326,461"
1081,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,금융비용,"813,088,288"
1082,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,기타영업외수익,"16,842,574"
1083,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,기타영업외비용,"1,008,753,520"
1084,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"6,424,675,688"
1085,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,"1,554,771,517"
1086,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,당기순이익(손실),"4,869,904,171"
1087,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당순이익,nan
1088,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,   기본주당이익(손실),nan
1089,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,      계속영업기본주당이익(손실),nan
1090,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,entity01412822,         보통주계속영업기본주당이익(손실),123
1091,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,entity01412822,         구형우선주계속영업기본주당이익(손실),124
1092,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,   희석주당이익(손실),nan
1093,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,      계속영업희석주당이익(손실),nan
1094,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,entity01412822,         보통주희석주당계속영업이익(손실),123
1095,[336370],두산솔루스,유가증권시장상장법인,262,전자부품 제조업,12,2020-03-31,1분기보고서,KRW,entity01412822,         구형우선주희석주당계속영업이익(손실),124
1096,[042670],두산인프라코어,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,매출액,"824,422,849,220"
1097,[042670],두산인프라코어,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,매출원가,"667,660,263,177"
1098,[042670],두산인프라코어,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,매출총이익,"156,762,586,043"
1099,[042670],두산인프라코어,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"96,928,921,899"
1100,[042670],두산인프라코어,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),"59,833,664,144"
1101,[042670],두산인프라코어,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"81,201,881,000"
1102,[042670],두산인프라코어,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,금융비용,"54,974,176,620"
1103,[042670],두산인프라코어,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,기타영업외수익,"933,906,293"
1104,[042670],두산인프라코어,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,기타영업외비용,"8,655,909,945"
1105,[042670],두산인프라코어,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,종속기업및관계기업투자주식손상차손,"-35,284,738"
1106,[042670],두산인프라코어,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"78,304,080,134"
1107,[042670],두산인프라코어,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,"11,379,596,933"
1108,[042670],두산인프라코어,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,당기순이익(손실),"66,924,483,201"
1109,[042670],두산인프라코어,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당이익 [abstract],nan
1110,[042670],두산인프라코어,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,   기본주당순이익,322
1111,[042670],두산인프라코어,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,entity00344287,   희석주당순이익,322
1112,[034020],두산중공업,유가증권시장상장법인,291,일반 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,매출액,"924,873,581,853"
1113,[034020],두산중공업,유가증권시장상장법인,291,일반 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,매출원가,"769,208,368,324"
1114,[034020],두산중공업,유가증권시장상장법인,291,일반 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,매출총이익,"155,665,213,529"
1115,[034020],두산중공업,유가증권시장상장법인,291,일반 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"214,856,168,097"
1116,[034020],두산중공업,유가증권시장상장법인,291,일반 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익,"-59,190,954,568"
1117,[034020],두산중공업,유가증권시장상장법인,291,일반 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,entity00159616,금융손익,"-228,492,747,457"
1118,[034020],두산중공업,유가증권시장상장법인,291,일반 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"283,380,253,969"
1119,[034020],두산중공업,유가증권시장상장법인,291,일반 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,금융비용,"511,873,001,426"
